Match ID,Event ID,Event Name,Event Region,Event Tier,Is match on LAN?,Match Date,Best of _,Blue Team ID,Blue Team Name,Blue Team Image,Blue Player ID,Blue Player Tag,Blue Player Country,Blue Games Score,Blue Wins Series?,Orange Team ID,Orange Team Name,Orange Team Image,Orange Player ID,Orange Player Tag,Orange Player Country,Orange Games Score,Orange Wins Series?
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23daa,M1k3Rules,ie,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23f26,de Boer,es,3,false
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23daa,M1k3Rules,ie,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23f31,eXoF,de,3,false
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23daa,M1k3Rules,ie,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23da4,Paschy90,de,3,false
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d98,Markydooda,ab,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23f26,de Boer,es,3,false
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d98,Markydooda,ab,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23f31,eXoF,de,3,false
6043147591504896348ebd37,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,5,6020bc70f1e4807cc70023c7,FlipSid3 Tactics,https://griffon.octane.gg/teams/flipsid3-tactics.png,5f3d8fdd95f40596eae23d98,Markydooda,ab,3,false,6020be74f1e4807cc7014008,Swarm Gaming,https://griffon.octane.gg/teams/swarm-gaming.png,5f3d8fdd95f40596eae23da4,Paschy90,de,3,false
6043147591504896348ebd38,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,7,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23f32,cougycougs,us,4,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23d7b,Jacob,us,2,false
6043147591504896348ebd38,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,7,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23f32,cougycougs,us,4,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23f2c,usedwolf,us,2,false
6043147591504896348ebd38,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,7,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23f32,cougycougs,us,4,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23f2b,Elmirfudd,ca,2,false
6043147591504896348ebd38,5f35882d53fbbb5894b43035,MLG Pro League,INT,A,false,2015-09-15T00:00:00Z,7,6020be74f1e4807cc7013fcb,DeVoid Gaming,https://griffon.octane.gg/teams/devoid-gaming.png,5f3d8fdd95f40596eae23df9,Low5ive,us,4,true,6020be74f1e4807cc7013fe8,Perfect Storm,https://griffon.octane.gg/teams/perfect-storm.png,5f3d8fdd95f40596eae23d7b,Jacob,us,2,false
